instance,route_index,route_source,seed,source_node,source_cost,source_gain,removal_saving,slack,late,waiting,is_oracle_source,actionable
rc_201.3,5,final-feasible,5,27,801.747,0,10.0906,112.9064,0,0,0,1
rc_201.3,5,final-feasible,5,9,796.9798,4.7672,18.5982,102.9064,0,0,1,1
rc_201.3,5,final-feasible,5,8,801.747,0,10.2485,20.9064,0,0,0,1
rc_201.3,5,final-feasible,5,26,801.747,0,18.1698,55.6579,0,0,0,1
rc_201.3,5,final-feasible,5,20,801.747,0,27.0254,42.2415,0,0,0,1
rc_201.3,5,final-feasible,5,7,801.747,0,10.0133,20.1616,0,0,0,1
rc_201.3,5,final-feasible,5,19,801.747,0,10.6328,106.1616,0,0,0,1
rc_201.3,5,final-feasible,5,4,801.747,0,16.4583,71.7584999999999,0,0,0,1
rc_201.3,5,final-feasible,5,30,801.747,0,19.8764,107.4816,0,0,0,1
rc_201.3,5,final-feasible,5,21,801.747,0,10.434,120,0,10.4816,0,1
rc_201.3,5,final-feasible,5,14,801.747,0,10.0409,41.8339,0,0,0,1
rc_201.3,5,final-feasible,5,12,801.747,0,15.1653,120,0,8.22829999999999,0,1
rc_201.3,5,final-feasible,5,17,801.747,0,10,15,0,0,0,1
rc_201.3,5,final-feasible,5,2,801.747,0,11.7158,74,0,0,0,1
rc_201.3,5,final-feasible,5,5,801.747,0,10.7608,27.9289,0,0,0,1
rc_201.3,5,final-feasible,5,22,801.747,0,31.0503,47.3134,0,0,0,1
rc_201.3,5,final-feasible,5,32,801.747,0,10.0046,120,0,15.8492,0,1
rc_201.3,5,final-feasible,5,24,801.747,0,14.8836,105.5279,0,0,0,1
rc_201.3,6,first-feasible,14,15,823.0127,0,10.115,120,0,27.9445,0,1
rc_201.3,6,first-feasible,14,13,823.0127,0,23.2514,81.9289,0,0,0,1
rc_201.3,6,first-feasible,14,16,823.0127,0,11.1375,50.7486,0,0,0,1
rc_201.3,6,first-feasible,14,18,823.0127,0,12.7018,9.69149999999999,0,0,0,1
rc_201.3,6,first-feasible,14,6,823.0127,0,15.9179,32.6915,0,0,0,1
rc_201.3,6,first-feasible,14,3,823.0127,0,10.1111,91.4935,0,0,0,1
rc_201.3,6,first-feasible,14,23,823.0127,0,12.1588,61.7953,0,0,0,1
rc_201.3,6,first-feasible,14,28,823.0127,0,23.9043,36.9464,0,0,0,1
rc_201.3,6,first-feasible,14,31,823.0127,0,10.0829,37.891,0,0,0,1
rc_201.3,6,first-feasible,14,29,823.0127,0,17.6269,109.5664,0,0,0,1
rc_201.3,6,first-feasible,14,10,823.0127,0,10.0495,41.9509,0,0,0,1
rc_201.3,6,first-feasible,14,11,823.0127,0,23.3783,54.5169,0,0,0,1
rc_201.3,6,first-feasible,14,25,823.0127,0,19.4224,55.4170999999999,0,0,0,1
rc_201.3,6,first-feasible,14,26,820.583,2.42970000000014,20.4323,117.206,0,0,0,1
rc_201.3,6,first-feasible,14,27,823.0127,0,13.3188,82.0405,0,0,0,1
rc_201.3,6,first-feasible,14,8,823.0127,0,11.4018,8.63869999999997,0,0,0,1
rc_201.3,6,first-feasible,14,9,823.0127,0,19.9187,60.6387,0,0,0,1
rc_201.3,6,first-feasible,14,20,822.7167,0.296000000000049,59.6627,28.2249,0,0,0,1
rc_201.3,6,first-feasible,14,7,822.7167,0.296000000000049,10.7931,6.14499999999998,0,0,0,1
rc_201.3,6,first-feasible,14,4,817.2976,5.71510000000012,22.1734,68.3747,0,0,0,1
rc_201.3,6,first-feasible,14,19,817.2976,5.71510000000012,16.3479,69.9716,0,0,0,1
rc_201.3,6,first-feasible,14,30,823.0127,0,19.1622,87.7499,0,0,0,1
rc_201.3,6,first-feasible,14,21,823.0127,0,10.434,110.7499,0,0,0,1
rc_201.3,6,first-feasible,14,14,823.0127,0,10.0409,32.5838,0,0,0,1
rc_201.3,6,first-feasible,14,12,823.0127,0,15.1653,118.9782,0,0,0,1
rc_201.3,6,first-feasible,14,17,823.0127,0,10.0901,13.9782,0,0,0,1
rc_201.3,6,first-feasible,14,5,811.3471,11.6656,22.4264,38.6229000000001,0,0,1,1
rc_201.3,6,first-feasible,14,2,811.3471,11.6656,23.3814,50.5518000000001,0,0,0,1
rc_201.3,6,first-feasible,14,22,823.0127,0,35.4163,34.6260000000001,0,0,0,1
rc_201.3,6,first-feasible,14,32,823.0127,0,10.0046,120,0,3.16180000000008,0,1
rc_201.3,6,first-feasible,14,24,823.0127,0,14.8836,105.5279,0,0,0,1
rc_201.3,7,final-feasible,14,15,802.049,0,10.115,120,0,27.9445,1,0
rc_201.3,7,final-feasible,14,13,802.049,0,23.2514,81.9289,0,0,0,0
rc_201.3,7,final-feasible,14,16,802.049,0,11.1375,50.7486,0,0,0,0
rc_201.3,7,final-feasible,14,18,802.049,0,12.7018,9.69149999999999,0,0,0,0
rc_201.3,7,final-feasible,14,6,802.049,0,15.9179,32.6915,0,0,0,0
rc_201.3,7,final-feasible,14,3,802.049,0,10.1111,91.4935,0,0,0,0
rc_201.3,7,final-feasible,14,23,802.049,0,12.1588,61.7953,0,0,0,0
rc_201.3,7,final-feasible,14,28,802.049,0,23.9043,36.9464,0,0,0,0
rc_201.3,7,final-feasible,14,31,802.049,0,10.0829,37.891,0,0,0,0
rc_201.3,7,final-feasible,14,29,802.049,0,17.6269,109.5664,0,0,0,0
rc_201.3,7,final-feasible,14,10,802.049,0,10.0495,41.9509,0,0,0,0
rc_201.3,7,final-feasible,14,11,802.049,0,23.3783,54.5169,0,0,0,0
rc_201.3,7,final-feasible,14,25,802.049,0,10.4085,55.4170999999999,0,0,0,0
rc_201.3,7,final-feasible,14,27,802.049,0,10.0906,102.4728,0,0,0,0
rc_201.3,7,final-feasible,14,9,802.049,0,18.5982,92.4727999999999,0,0,0,0
rc_201.3,7,final-feasible,14,8,802.049,0,10.2485,10.4727999999999,0,0,0,0
rc_201.3,7,final-feasible,14,26,802.049,0,18.1698,45.2243,0,0,0,0
rc_201.3,7,final-feasible,14,20,802.049,0,27.0254,31.8079,0,0,0,0
rc_201.3,7,final-feasible,14,7,802.049,0,10.0133,9.72799999999995,0,0,0,0
rc_201.3,7,final-feasible,14,19,802.049,0,10.6328,95.728,0,0,0,0
rc_201.3,7,final-feasible,14,4,802.049,0,16.4583,61.3249,0,0,0,0
rc_201.3,7,final-feasible,14,30,802.049,0,19.8764,97.048,0,0,0,0
rc_201.3,7,final-feasible,14,21,802.049,0,10.434,120,0,0.0480000000000018,0,0
rc_201.3,7,final-feasible,14,14,802.049,0,10.0409,41.8339,0,0,0,0
rc_201.3,7,final-feasible,14,12,802.049,0,15.1653,120,0,8.22829999999999,0,0
rc_201.3,7,final-feasible,14,17,802.049,0,10,15,0,0,0,0
rc_201.3,7,final-feasible,14,2,802.049,0,11.7158,74,0,0,0,0
rc_201.3,7,final-feasible,14,5,802.049,0,10.7608,27.9289,0,0,0,0
rc_201.3,7,final-feasible,14,22,802.049,0,31.0503,47.3134,0,0,0,0
rc_201.3,7,final-feasible,14,32,802.049,0,10.0046,120,0,15.8492,0,0
rc_201.3,7,final-feasible,14,24,802.049,0,14.8836,105.5279,0,0,0,0
rc_201.3,8,first-feasible,15,13,815.5056,0,24.0272,119.9884,0,0,0,1
rc_201.3,8,first-feasible,15,15,815.5056,0,10.8908,120,0,3.9173,0,1
rc_201.3,8,first-feasible,15,16,815.5056,0,10.044,74,0,0,0,1
rc_201.3,8,first-feasible,15,6,815.5056,0,13.2982,68.6447,0,0,0,1
rc_201.3,8,first-feasible,15,18,815.5056,0,10.0821,19.6447,0,0,0,1
rc_201.3,8,first-feasible,15,3,815.5056,0,10.0252,117.3646,0,0,0,1
rc_201.3,8,first-feasible,15,23,814.9461,0.559500000000071,16.353,87.6664,0,0,0,1
rc_201.3,8,first-feasible,15,31,814.9461,0.559500000000071,14.2065,87.6664,0,0,0,1
rc_201.3,8,first-feasible,15,28,815.5056,0,18.8472,48.611,0,0,0,1
rc_201.3,8,first-feasible,15,10,815.5056,0,11.3728,90.506,0,0,0,1
rc_201.3,8,first-feasible,15,11,815.5056,0,23.3783,103.072,0,0,0,1
rc_201.3,8,first-feasible,15,25,815.5056,0,22.1905,103.9722,0,0,0,1
rc_201.3,8,first-feasible,15,29,796.7135,18.7921000000001,31.4767,45.8815,0,0,1,1
rc_201.3,8,first-feasible,15,8,796.7135,18.7921000000001,45.7862,56.6460999999999,0,0,0,1
rc_201.3,8,first-feasible,15,20,815.5056,0,28.663,96.151,0,0,0,1
rc_201.3,8,first-feasible,15,26,815.5056,0,12.7784,62.7345999999999,0,0,0,1
rc_201.3,8,first-feasible,15,27,815.5056,0,14.587,27.5690999999999,0,0,0,1
rc_201.3,8,first-feasible,15,7,815.5056,0,14.7234,39.6766999999999,0,0,0,1
rc_201.3,8,first-feasible,15,9,815.5056,0,13.663,2.84569999999991,0,0,0,1
rc_201.3,8,first-feasible,15,4,809.9585,5.54710000000011,22.0054,88.2433999999999,0,0,0,1
rc_201.3,8,first-feasible,15,19,809.9585,5.54710000000011,16.3479,89.8402999999998,0,0,0,1
rc_201.3,8,first-feasible,15,30,815.5056,0,19.1622,107.6186,0,0,0,1
rc_201.3,8,first-feasible,15,21,815.5056,0,10.434,120,0,10.6185999999998,0,1
rc_201.3,8,first-feasible,15,14,815.5056,0,10.0409,41.8339,0,0,0,1
rc_201.3,8,first-feasible,15,12,815.5056,0,15.1653,120,0,8.22829999999999,0,1
rc_201.3,8,first-feasible,15,17,815.5056,0,10,15,0,0,0,1
rc_201.3,8,first-feasible,15,2,815.5056,0,11.7158,74,0,0,0,1
rc_201.3,8,first-feasible,15,5,815.5056,0,10.7608,27.9289,0,0,0,1
rc_201.3,8,first-feasible,15,22,815.5056,0,31.0503,47.3134,0,0,0,1
rc_201.3,8,first-feasible,15,32,815.5056,0,10.0046,120,0,15.8492,0,1
rc_201.3,8,first-feasible,15,24,815.5056,0,14.8836,105.5279,0,0,0,1
rc_201.3,9,first-feasible,17,16,868.2136,1.66570000000002,11.7097,119.459,0,0,0,1
rc_201.3,9,first-feasible,17,13,869.8793,0,23.2514,108.2787,0,0,0,1
rc_201.3,9,first-feasible,17,15,869.8793,0,12.3824,112.2076,0,0,0,1
rc_201.3,9,first-feasible,17,6,869.8793,0,13.2613,70.8963,0,0,0,1
rc_201.3,9,first-feasible,17,18,869.8793,0,10.0821,21.8963,0,0,0,1
rc_201.3,9,first-feasible,17,3,869.8793,0,10.0252,119.6162,0,0,0,1
rc_201.3,9,first-feasible,17,23,869.3198,0.559500000000071,16.353,89.918,0,0,0,1
rc_201.3,9,first-feasible,17,31,869.3198,0.559500000000071,14.2065,89.918,0,0,0,1
rc_201.3,9,first-feasible,17,28,869.8793,0,18.8472,50.8626,0,0,0,1
rc_201.3,9,first-feasible,17,10,869.8793,0,34.4234,92.7576,0,0,0,1
rc_201.3,9,first-feasible,17,29,869.8793,0,19.0451,99.1421,0,0,0,1
rc_201.3,9,first-feasible,17,8,869.8793,0,26.9941,109.9067,0,0,0,1
rc_201.3,9,first-feasible,17,25,869.8793,0,11.8703,66.0573,0,0,0,1
rc_201.3,9,first-feasible,17,11,865.5053,4.37400000000025,31.8692,4.95749999999998,0,0,0,1
rc_201.3,9,first-feasible,17,20,869.8793,0,27.8886,92.5968,0,0,0,1
rc_201.3,9,first-feasible,17,26,869.8793,0,12.7784,59.1804,0,0,0,1
rc_201.3,9,first-feasible,17,27,869.8793,0,12.1655,24.0149,0,0,0,1
rc_201.3,9,first-feasible,17,9,869.8793,0,16.9386,14.0149,0,0,0,1
rc_201.3,9,first-feasible,17,7,869.8793,0,17.999,19.1838999999999,0,0,0,1
rc_201.3,9,first-feasible,17,4,864.1642,5.71510000000012,22.1734,81.4135999999999,0,0,0,1
rc_201.3,9,first-feasible,17,19,864.1642,5.71510000000012,16.3479,83.0104999999999,0,0,0,1
rc_201.3,9,first-feasible,17,30,869.8793,0,48.8854,100.7888,0,0,0,1
rc_201.3,9,first-feasible,17,17,869.8793,0,21.7082,71.7887999999998,0,0,0,1
rc_201.3,9,first-feasible,17,14,867.8743,2.005,12.0459,34.3484999999998,0,0,0,1
rc_201.3,9,first-feasible,17,12,867.8743,2.005,17.1703,120,0,0.74289999999985,0,1
rc_201.3,9,first-feasible,17,21,849.1024,20.7769,30.7769,26.2692,0,0,1,1
rc_201.3,9,first-feasible,17,5,862.3089,7.57039999999995,18.3312,18.9579,0,0,0,1
rc_201.3,9,first-feasible,17,2,862.3089,7.57039999999995,23.3814,30.8868,0,0,0,1
rc_201.3,9,first-feasible,17,22,869.8793,0,35.4163,14.961,0,0,0,1
rc_201.3,9,first-feasible,17,32,869.8793,0,10.0046,103.4968,0,0,0,1
rc_201.3,9,first-feasible,17,24,869.8793,0,14.8836,89.0247000000001,0,0,0,1
rc_201.3,10,final-feasible,17,13,807.9155,0,24.0272,119.9884,0,0,0,1
rc_201.3,10,final-feasible,17,15,807.9155,0,10.8908,120,0,3.9173,0,1
rc_201.3,10,final-feasible,17,16,807.9155,0,10.044,74,0,0,0,1
rc_201.3,10,final-feasible,17,6,807.9155,0,13.2982,68.6447,0,0,0,1
rc_201.3,10,final-feasible,17,18,807.9155,0,10.0821,19.6447,0,0,0,1
rc_201.3,10,final-feasible,17,3,807.9155,0,10.0312,117.3646,0,0,0,1
rc_201.3,10,final-feasible,17,31,807.9155,0,13.647,104.0194,0,0,0,1
rc_201.3,10,final-feasible,17,23,807.9155,0,15.7935,74.0194,0,0,0,1
rc_201.3,10,final-feasible,17,28,807.9155,0,13.7736,49.1705,0,0,0,1
rc_201.3,10,final-feasible,17,11,807.9155,0,27.4952,115.0043,0,0,0,1
rc_201.3,10,final-feasible,17,10,807.9155,0,10.0495,63.5703,0,0,0,1
rc_201.3,10,final-feasible,17,29,807.9155,0,19.0451,69.9548,0,0,0,1
rc_201.3,10,final-feasible,17,8,807.9155,0,20.0459,80.7194,0,0,0,1
rc_201.3,10,final-feasible,17,27,807.9155,0,10.4967,111.3176,0,0,0,1
rc_201.3,10,final-feasible,17,25,807.9155,0,13.9899,26.3733,0,0,0,1
rc_201.3,10,final-feasible,17,26,807.9155,0,10.0362,88.1622,0,0,0,1
rc_201.3,10,final-feasible,17,20,807.9155,0,27.0254,74.7458,0,0,0,1
rc_201.3,10,final-feasible,17,7,807.9155,0,10.4971,52.6659,0,0,0,1
rc_201.3,10,final-feasible,17,9,807.9155,0,13.831,15.8348999999999,0,0,0,1
rc_201.3,10,final-feasible,17,19,807.9155,0,10.8008,120,0,4.83489999999995,0,1
rc_201.3,10,final-feasible,17,4,807.9155,0,16.4583,85.5969,0,0,0,1
rc_201.3,10,final-feasible,17,30,807.9155,0,19.8764,120,0,1.32000000000005,0,1
rc_201.3,10,final-feasible,17,21,807.9155,0,10,120,0,23,0,1
rc_201.3,10,final-feasible,17,17,798.9743,8.94119999999998,19.2692,58,0,0,1,1
rc_201.3,10,final-feasible,17,12,807.9155,0,15.1653,119,0,0,0,1
rc_201.3,10,final-feasible,17,14,807.9155,0,11.7179,5.39440000000002,0,0,0,1
rc_201.3,10,final-feasible,17,2,807.9155,0,12.139,71.2821,0,0,0,1
rc_201.3,10,final-feasible,17,5,807.9155,0,10.7608,25.211,0,0,0,1
rc_201.3,10,final-feasible,17,22,807.9155,0,31.0503,44.5955,0,0,0,1
rc_201.3,10,final-feasible,17,32,807.9155,0,10.0046,120,0,13.1313,0,1
rc_201.3,10,final-feasible,17,24,807.9155,0,14.8836,105.5279,0,0,0,1
rc_204.1,1,reference,0,41,878.64017,0,10.95937,934.38423,0,0,1,0
rc_204.1,1,reference,0,43,878.64017,0,12.2972,913.99903,0,0,0,0
rc_204.1,1,reference,0,44,878.64017,0,11.887,96.87593,0,0,0,0
rc_204.1,1,reference,0,45,878.64017,0,10.0631,875.69563,0,0,0,0
rc_204.1,1,reference,0,29,878.64017,0,15.1135,856.69563,0,0,0,0
rc_204.1,1,reference,0,42,878.64017,0,10.0001,846.37103,0,0,0,0
rc_204.1,1,reference,0,34,878.64017,0,31.7958,120,0,37.39733,0,0
rc_204.1,1,reference,0,33,878.64017,0,10.0077,760.9584,0,0,0,0
rc_204.1,1,reference,0,32,878.64017,0,10.0989,737.8873,0,0,0,0
rc_204.1,1,reference,0,23,878.64017,0,10.3047,691.8595,0,0,0,0
rc_204.1,1,reference,0,25,878.64017,0,10,100.8595,0,0,0,0
rc_204.1,1,reference,0,24,878.64017,0,12.169,661.8595,0,0,0,0
rc_204.1,1,reference,0,21,878.64017,0,10,644.8595,0,0,0,0
rc_204.1,1,reference,0,17,878.64017,0,10,626.8595,0,0,0,0
rc_204.1,1,reference,0,16,878.64017,0,12.6056,613.8595,0,0,0,0
rc_204.1,1,reference,0,18,878.64017,0,10.1401,604.2539,0,0,0,0
rc_204.1,1,reference,0,19,878.64017,0,10.2204,79.6483000000001,0,0,0,0
rc_204.1,1,reference,0,20,878.64017,0,10.9821,582.6483,0,0,0,0
rc_204.1,1,reference,0,22,878.64017,0,11.8419,573.2631,0,0,0,0
rc_204.1,1,reference,0,35,878.64017,0,10.1602,550.4934,0,0,0,0
rc_204.1,1,reference,0,31,878.64017,0,14.9561,511.5617,0,0,0,0
rc_204.1,1,reference,0,40,878.64017,0,17.0416,38.5201000000001,0,0,0,0
rc_204.1,1,reference,0,8,878.64017,0,11.0294,28.5201000000001,0,0,0,0
rc_204.1,1,reference,0,27,878.64017,0,10.4432,440.5201,0,0,0,0
rc_204.1,1,reference,0,26,878.64017,0,10.4432,427.6917,0,0,0,0
rc_204.1,1,reference,0,5,878.64017,0,11.3944,411.6917,0,0,0,0
rc_204.1,1,reference,0,4,878.64017,0,10,400.6917,0,0,0,0
rc_204.1,1,reference,0,2,878.64017,0,13.4403,388.6917,0,0,0,0
rc_204.1,1,reference,0,3,878.64017,0,12.2337,376.2514,0,0,0,0
rc_204.1,1,reference,0,6,878.64017,0,10,359.2514,0,0,0,0
rc_204.1,1,reference,0,7,878.64017,0,10.9177,344.2514,0,0,0,0
rc_204.1,1,reference,0,36,878.64017,0,16.812,310.402,0,0,0,0
rc_204.1,1,reference,0,39,878.64017,0,13.3158,300.1909,0,0,0,0
rc_204.1,1,reference,0,10,878.64017,0,11.8718,275.7891,0,0,0,0
rc_204.1,1,reference,0,28,878.64017,0,10,259.7891,0,0,0,0
rc_204.1,1,reference,0,12,878.64017,0,11.6148,245.7891,0,0,0,0
rc_204.1,1,reference,0,11,878.64017,0,10.8908,229.7891,0,0,0,0
rc_204.1,1,reference,0,9,878.64017,0,10,77.7180000000002,0,0,0,0
rc_204.1,1,reference,0,37,878.64017,0,15.4677,38.5048000000002,0,0,0,0
rc_204.1,1,reference,0,30,878.64017,0,14.5477,120,0,34.3245000000002,0,0
rc_204.1,1,reference,0,38,878.64017,0,12.1801,81.3699,0,0,0,0
rc_204.1,1,reference,0,15,878.64017,0,12.5371,79.2044000000001,0,0,0,0
rc_204.1,1,reference,0,14,878.64017,0,10.9737,69.0241000000001,0,0,0,0
rc_204.1,1,reference,0,13,878.64017,0,12.3776,56.0241000000001,0,0,0,0
rc_204.1,1,reference,0,46,878.64017,0,47.329,8.87340000000006,0,0,0,0
